Curriculum,UC_Riverside,,,,,,,,,,,,
Institution,UC Riverside,,,,,,,,,,,,
Degree Type,BS,,,,,,,,,,,,
System Type,quarter,,,,,,,,,,,,
CIP,11.0701,,,,,,,,,,,,
Courses,,,,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Complexity,Blocking,Delay,Centrality
1, Professional Development and Mentoring I,ENGR,1,,,,1,,,0.7,0,1.0,0
2,"Introduction to CS for Science Mathematics, and Engineering I - C++",CS,010A,,,,4,,,13.3,14,6.0,0
4,"Introduction to CS for Science, Mathematics, and Engineering II - C++",CS,010B,2,,,4,,,10.7,10,6.0,39
5,Introduction to Data Structures and Algorithms,CS,010C,4,,,4,,,9.3,8,6.0,36
7,"Introduction to Discrete
Structures",MATH,11,2,,,4,,,8.7,7,6.0,23
11,Calculus of Several Variables,MATH,010A,,,,4,,,0.7,0,1.0,0
12,Applied Linear Algebra,MATH,31,2,,,5,,,3.3,2,3.0,6
13,General Physics,PHYS,040A,,,,5,,,4.7,3,4.0,0
14,General Physics,PHYS,040B,13,,,5,,,4.0,2,4.0,4
15,General Physics,PHYS,040C,14,,,5,,,3.3,1,4.0,4
16,Introduction to Matlab,CS,009M,,,,4,,,0.7,0,1.0,0
17,Circuits and Electronics,EE,5,15,,,4,,,2.7,0,4.0,0
18,Professional Development and Mentoring,ENGR,101I,,,,1,,,0.7,0,1.0,0
19,Software Construction,CS,100,5,,,4,,,7.3,5,6.0,26
20,Intermediate Data Structures and Algorithms,CS,141,5;21,,,4,,,2.7,0,4.0,0
21,Discrete Structures,CS,111,7;2,,,4,,,8.0,6,6.0,41
22,Automata and Formal Languages,CS,150,5;21,,,4,,,5.3,2,6.0,17
23,Compiler Design,CS,152,22;21;19,,,4,,,4.7,1,6.0,32
24,Design of Operating Systems,CS,153,21;19,,,4,,,3.3,0,5.0,0
25,Design and Architecture of Computer Systems,CS,161,26,,,4,,,1.3,0,2.0,0
26,Logic Design,CS,120A,,,,5,,,2.7,2,2.0,0
27,Project in Computer Science,CS,179 (E-Z),28;23;19,,,4,,,4.0,0,6.0,0
28,Technical Communications,ENGR,180W,29,30,,4,,,2.7,1,3.0,6
29,Intermediate Composition,ENGL,001B,,,,4,,,3.3,2,3.0,0
30,Workshop in Writing Across the Curriculum,ENGL,7,,,,0.5,,,3.3,2,3.0,0
31,Probability and Statistics For Science and Engineering,STAT,155,,,,4,,,0.7,0,1.0,0
32,Introduction to Embedded Systems,CS,120B,4;26,,,4,,,2.0,0,3.0,0
33,Computer Graphics,CS,130,19,12,,4,,,3.3,0,5.0,0
34,Computational Geometry,CS,133,21;12;19,,,4,,,3.3,0,5.0,0
