Curriculum,SanBernardinoActual,,,,,,,,,,,,
Institution,CSU San Bernardino,,,,,,,,,,,,
Degree Type,BS,,,,,,,,,,,,
System Type,semester,,,,,,,,,,,,
CIP,11.0701,,,,,,,,,,,,
Courses,,,,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Complexity,Blocking,Delay,Centrality
8,Statistics with Applications,MATH,2265,,,,3,,,1.0,0,1.0,0
14,Digital Logic,CSE,3100,,,,4,,,7.0,4,3.0,0
15,Contemporary Computer Architecture,CSE,4010,14,,,4,,,5.0,2,3.0,6
16,Computer Networking and Security,CSE,4100,,,,3,,,1.0,0,1.0,0
18,Algorithm Analysis,CSE,4310,,,,3,,,1.0,0,1.0,0
19,Software Engineering,CSE,4550,,,,3,,,1.0,0,1.0,0
20,Operating Systems,CSE,4600,,,,3,,,1.0,0,1.0,0
21,Ethics Senior Seminar,CSE,4880,,,,3,,,1.0,0,1.0,0
22,Introduction to Formal Languages and Automata Theory,CSE,5000,,,,3,,,1.0,0,1.0,0
23,Introduction to Artificial Intelligence,CSE,5120,,,,3,,,1.0,0,1.0,0
24,Parallel Algorithms and Programming,CSE,5250,15,,,3,,,3.0,0,3.0,0
25,Compilers,CSE,5700,,,,3,,,1.0,0,1.0,0
26,Database Systems,CSE,5720,,,,3,,,1.0,0,1.0,0
27,Embedded Systems,CSE,4560,14,,,4,,,2.0,0,2.0,0
28,Introduction to Computer Engineering Design,CSE,5208,,,,4,,,1.0,0,1.0,0
29,Digital System Design,CSE,5210,15,,,4,,,3.0,0,3.0,0
