Fullerton College,CECS 105 - Introduction to Computer Engineering and Computer Science (1.00),[['CSCI 241 F - Computer Organization and Assembly Language']]
Fullerton College,CECS 174 - Introduction to Programming and Problem Solving (3.00) ,[['CIS 226 F - Java Programming I (4.00)']]
Fullerton College,CECS 225 - Digital Logic and Assembly Programming (3.00),"[['No Course Articulated'], ['CIS 228 F - Java Programming II (4.00)'], ['CSCI 123 F - Introduction to Programming Concepts in C++ (4.00)']]"
Fullerton College,CECS 228 - Discrete Structures with Computing Applications (3.00) ,[['MATH 170 F - Discrete Structures (4.00)']]
Fullerton College,CECS 229 - Discrete Structures with Computing Applications II (3.00) ,"[['MATH 172 F - Graph Theory and Linear Algebra (4.00)'], ['MATH 255 F - Linear Algebra (3.00)']]"
Fullerton College,CECS 274 - Data Structures (3.00),[['CSCI 133 F - Data Structures in C++ (4.00)']]
Fullerton College,CECS 277 - Object Oriented Application Development (3.00),[['No Course Articulated']]
Fullerton College,ENGR 101 - Introduction to Engineering Profession (1.00),[['No Course Articulated']]
Fullerton College,ENGR 102 - Academic Success Skills (1.00),[['No Course Articulated']]
Fullerton College,MATH 122 - Calculus I (4.00),[['MATH 151 F - Calculus I (4.00)']]
Fullerton College,MATH 123 - Calculus II (4.00),[['MATH 152 F - Calculus II (4.00)']]
