College of the Canyons,CPSC 120 - Introduction to Programming (3.00),[['No Course Articulated']]
College of the Canyons,CPSC 121 - Object-Oriented Programming (3.00),[['CMPSCI 111 - Introduction to Computer Algorithms and']]
College of the Canyons,CPSC 131 - Data Structures (3.00),"[['CMPSCI 182 - Data Structures and Program Design (3.00)', 'CMPSCI 182L - Data Structures & Program Design Lab (1.00)']]"
College of the Canyons,CPSC 240 - Computer Organization & Assembly Language (3.00) ,[['CMPSCI 122 - Computer Architecture and Assembly Language']]
College of the Canyons,CPSC 253 - Cybersecurity Foundations and Principles (3.00) ,[['No Course Articulated']]
College of the Canyons,CPSC 223C - C Programming (3.00),[['No Course Articulated']]
College of the Canyons,CPSC 223J - Java Programming (3.00),"[['CMPSCI 111 - Introduction to Computer Algorithms and', ' Programming/JAVA (3.00)', 'CMPSCI 111L - Introduction to Algorithms and Programming Lab (1.00)']]"
College of the Canyons,CPSC 223N - Visual C# Programming (3.00),[['No Course Articulated']]
College of the Canyons,CPSC 223P - Python Programming (3.00),[['No Course Articulated']]
College of the Canyons,MATH 150A - Calculus I (4.00),[['MATH 211 - Calculus I (5.00)']]
College of the Canyons,MATH 150B - Calculus II (4.00),[['MATH 212 - Calculus II (5.00)']]
College of the Canyons,MATH 170A - Mathematical Structures I (3.00),[['CMPSCI 256 - Discrete Structures (3.00)']]
College of the Canyons,MATH 170B - Mathematical Structure II (3.00),[['No Course Articulated']]
College of the Canyons,MATH 338 - Stat Appl to Natural Sci (4.00),[['No Course Articulated']]
College of the Canyons,BIOL 101 - Elements of Biology (3.00) & BIOL 101L - Elements of Biology Laboratory (1.00),[['No Course Articulated']]
College of the Canyons,BIOL 151 - Cellular & Molecular Biology (4.00) & BIOL 152 - Evolution & Organismal Biology (4.00),[['No Course Articulated']]
College of the Canyons,CHEM 120A - General Chemistry (5.00) & CHEM 120B - General Chemistry (5.00),[['BIOSCI 107 - Molecular and Cellular Biology (4.00)']]
College of the Canyons,CHEM 120A - General Chemistry (5.00) & CHEM 125 - Gen Chemistry B Lecture (3.00),"[['BIOSCI 106 - Organismal and Environmental Biology (4.00)'], ['BIOSCI 106H - Organismal & Environmental Biology - Honors (4.00)'], ['CHEM 201H - General Chemistry I - Honors (5.00)']]"
College of the Canyons,GEOL 101 - Introduction to Geology (3.00) & GEOL 101L - Introduction to Geology Laboratory (1.00),[['CHEM 201 - General Chemistry I (5.00)']]
College of the Canyons,GEOL 201 - Earth History (3.00) & GEOL 201L - Earth History Supplemental Lab (1.00),[['CHEM 202 - General Chemistry II (5.00)']]
College of the Canyons,MATH 150A - Calculus I (4.00) & MATH 150B - Calculus II (4.00) & MATH 250A - Calculus III (4.00),[['No Course Articulated']]
College of the Canyons,PHYS 225 - Fundamental Phys; Mechanics (3.00) & PHYS 225L - Fundamental Physics Lab (1.00),[['No Course Articulated']]
College of the Canyons,PHYS 226 - Fund Phys.Elect + Magnetism (3.00) & PHYS 226L - Fundamental Physics Lab (1.00),[['GEOLOGY 100 - Physical Geology (3.00)']]
College of the Canyons,"PHYS 227 - Fund Phys: Waves, Optics, & Mod Phys (1.00 - 3.00) & PHYS 227L - Fundamental Physics Lab (1.00)",[['GEOLOGY 101L - Physical Geology Laboratory (1.00)']]
College of the Canyons,CPSC 120 - Introduction to Programming (3.00) & CPSC 121 - Object-Oriented Programming (3.00) & CPSC 131 - Data Structures (3.00),[['GEOLOGY 102 - Earth History & The Fossil Record (4.00)']]
College of the Canyons,CPSC 253U - Workshop In Unix (1.00) & CPSC 254 - Software Development with Open Source Systems (3.00),[['No Course Articulated']]
College of the Canyons,MATH 150A - Calculus I (4.00) & MATH 150B - Calculus II (4.00),[['MATH 213 - Calculus III (5.00)']]
