Cerritos College,CECS 105 - Introduction to Computer Engineering and Computer Science (1.00),[['CIS 231 - Computer Organization and Assembly Language']]
Cerritos College,CECS 174 - Introduction to Programming and Problem Solving (3.00) ,[['CIS 180 - Programming in C/C++ (3.50)']]
Cerritos College,CECS 225 - Digital Logic and Assembly Programming (3.00),"[['No Course Articulated'], ['CIS 183 - Java Programming (3.50)']]"
Cerritos College,CECS 228 - Discrete Structures with Computing Applications (3.00) ,[['CIS 185 - Discrete Structures (3.00)']]
Cerritos College,CECS 229 - Discrete Structures with Computing Applications II (3.00) ,[['MATH 250 - Linear Algebra and Differential Equations (5.00)']]
Cerritos College,CECS 274 - Data Structures (3.00),[['CIS 292 - Data Structures (3.00)']]
Cerritos College,CECS 277 - Object Oriented Application Development (3.00),[['CIS 282 - Advanced JAVA Programming (3.50)']]
Cerritos College,ENGR 101 - Introduction to Engineering Profession (1.00),[['ENGR 110 - Introduction to Engineering (2.00)']]
Cerritos College,ENGR 102 - Academic Success Skills (1.00),[['No Course Articulated']]
Cerritos College,MATH 122 - Calculus I (4.00),[['MATH 170 - Analytic Geometry and Calculus I (4.00)']]
Cerritos College,MATH 123 - Calculus II (4.00),[['MATH 190 - Analytic Geometry and Calculus II (4.00)']]
