Cuesta College,"MATH 3A - Calculus with Applications, First Course (4.00)",[['MATH 265A - Calculus I (5.00)']]
Cuesta College,"MATH 3B - Calculus with Applications, Second Course (4.00)",[['MATH 265B - Calculus II (5.00)']]
Cuesta College,MATH 4A - Linear Algebra with Applications (4.00),[['MATH 287 - Ordinary Differential Equations and Linear Algebra (5.00)']]
Cuesta College,MATH 4B - Differential Equations (4.00),"[['MATH 287 - Ordinary Differential Equations and Linear Algebra (5.00)'], [' Required for admission ']]"
Cuesta College,PHYS 1 - Basic Physics (4.00),"[['PHYS 208A - Principles of Physics 1 (5.00)'], [' Required for admission ']]"
Cuesta College,PHYS 2 - Basic Physics (4.00),"[['PHYS 208A - Principles of Physics 1 (5.00)'], [' Required for admission ']]"
Cuesta College,PHYS 3 - Basic Physics (3.00) & PHYS 3L - Physics Laboratory (1.00),[['PHYS 208B - Principles of Physics 2 (5.00)']]
Cuesta College,CMPSC 16 - Problem Solving with Computers I (4.00),"[['CIS 217 - ""C"" Programming Language (3.00)']]"
Cuesta College,CMPSC 24 - Problem Solving with Computers II (4.00),[['No Course Articulated']]
Cuesta College,CMPSC 40 - Foundations of Computer Science (5.00),"[['CIS 241 - Discrete Structures (3.00)'], [' Required for admission ']]"
