Mission College,ECS 020 - Discrete Mathematics For Computer Science (4.00),[['MAT 019 - Discrete Mathematics (4.00)']]
Mission College,ECS 036A - Programming & Problem Solving (4.00),"[['CIS 037A - Introduction to C Programming (4.00)'], ['CIS 040 - C++ Programming (4.00)'], ['CIS 043 - Software Development with Java Programming (4.00)'], [' Course is articulated in more than one agreement but credit'], ['can only apply to one'], ['EGR 030 - Introduction to Computing for Engineers (4.00)']]"
Mission College,ECS 036B - Software Development & Object-Oriented Programming in C++ (4.00),"[['CIS 043 - Software Development with Java Programming (4.00)'], [' Course is articulated in more than one agreement but credit']]"
Mission College,"ECS 036C - Data Structures, Algorithms, & Programming (4.00) ",[['CIS 044 - Introduction to Data Structures Using Java (4.00)']]
Mission College,ECS 050 - Computer Organization & Machine-Dependent Programming (4.00),[['CIS 039 - Introduction to Computer Systems and Assembly']]
Mission College,MAT 021A - Calculus (4.00),[['MAT 003A - Analytic Geometry and Calculus I (5.00)']]
Mission College,MAT 021B - Calculus (4.00),[['MAT 003B - Analytic Geometry and Calculus II (5.00)']]
Mission College,MAT 021C - Calculus (4.00),"[['MAT 004A - Multivariable Calculus (5.00)'], ['MAT 003AH - Analytic Geometry and Calculus I - Honors (5.00)']]"
Mission College,MAT 022A - Linear Algebra (3.00),[['MAT 004C - Linear Algebra (4.00)']]
Mission College,BIS 002B - Introduction to Biology: Principles of Ecology & Evolution (5.00),"[['BIO 001A - General Biology: Cells (5.00)'], ['BIO 001AH - General Biology: Cells - Honors (5.00)']]"
Mission College,BIS 002C - Introduction to Biology: Biodiversity & the Tree of Life (5.00),[['No Course Articulated']]
Mission College,BIS 002A - Introduction to Biology: Essentials of Life on Earth (5.00),[['No Course Articulated']]
