Los Medanos College,ECS 020 - Discrete Mathematics For Computer Science (4.00),[['MATH 160 - Discrete Math (4.00)']]
Los Medanos College,ECS 036A - Programming & Problem Solving (4.00),"[['COMSC 44 - Introduction to C++ Programming (3.00)'], ['COMSC 122 - Programming Concepts & Methodologies I (3.00)'], ['ENGIN 20 - Programming with C++ for Engineers and Scientists (4.00)']]"
Los Medanos College,ECS 036B - Software Development & Object-Oriented Programming in C++ (4.00),[['COMSC 132 - Programming Concepts & Methodologies II (3.00)']]
Los Medanos College,"ECS 036C - Data Structures, Algorithms, & Programming (4.00) ",[['COMSC 142 - Computer Architecture and Organization (3.00)']]
Los Medanos College,ECS 050 - Computer Organization & Machine-Dependent Programming (4.00),[['No Course Articulated']]
Los Medanos College,MAT 021A - Calculus (4.00),[['MATH 210 - Calculus and Analytic Geometry I (4.00)']]
Los Medanos College,MAT 021B - Calculus (4.00),[['MATH 220 - Calculus and Analytic Geometry II (4.00)']]
Los Medanos College,MAT 021C - Calculus (4.00),[['MATH 230 - Calculus and Analytic Geometry III (4.00)']]
Los Medanos College,MAT 022A - Linear Algebra (3.00),[['MATH 250 - Linear Algebra (3.00)']]
Los Medanos College,BIS 002B - Introduction to Biology: Principles of Ecology & Evolution (5.00),[['BIOSC 20 - Principles of Biology: Cell and Molecular (5.00)']]
Los Medanos College,BIS 002C - Introduction to Biology: Biodiversity & the Tree of Life (5.00),[['BIOSC 21 - Principles of Biology: Organismal (5.00)']]
Los Medanos College,BIS 002A - Introduction to Biology: Essentials of Life on Earth (5.00),[['BIOSC 21 - Principles of Biology: Organismal (5.00)']]
