West Valley College,CSE 8A - Introduction to Programming and Computational Problem Solving I (4.00),[['CIST 004A1 - Computer Programming I (JAVA) (4.00)']]
West Valley College,CSE 8B - Introduction to Programming and Computational Problem Solving II (4.00),[['No Course Articulated']]
West Valley College,CSE 11 - Introduction to Programming and Computational Problem Solving - Accelerated Pace (4.00),[['No Course Articulated']]
West Valley College,CSE 12 - Basic Data Structures and Object-Oriented Design (4.00) ,[['CIST 004B1 - Computer Programming II (JAVA) (4.00)']]
West Valley College,CSE 15L - Software Tools and Techniques Laboratory (2.00),[['No Course Articulated']]
West Valley College,CSE 20 - Discrete Mathematics (4.00),[['MATH 019 - Discrete Mathematics (4.00)']]
West Valley College,CSE 21 - Mathematics for Algorithms and Systems (4.00),[['No Course Articulated']]
West Valley College,CSE 30 - Computer Organization and Systems Programming (4.00) ,[['CIST 039 - Microcomputer Assembler Programming (3.00)']]
West Valley College,MATH 18 - Linear Algebra (4.00),[['MATH 004C - Linear Algebra (4.00)']]
West Valley College,MATH 20A - Calculus for Science and Engineering (4.00),"[['MATH 003A - Calculus and Analytic Geometry (5.00)', 'MATH 003B - Calculus and Analytic Geometry (5.00)'], ['MATH 003AH - Honors Calculus & Analytical Geometry (5.00)', 'MATH 003BH - Honors Calculus & Analytical Geometry (5.00)']]"
West Valley College,MATH 20B - Calculus for Science and Engineering (4.00),[['MATH 003B - Calculus and Analytic Geometry (5.00)']]
West Valley College,MATH 20C - Calculus and Analytic Geometry for Science and Engineering (4.00),"[['MATH 004A - Intermediate Calculus (5.00)'], ['MATH 003BH - Honors Calculus & Analytical Geometry (5.00)']]"
West Valley College,BILD 1 - The Cell (4.00),"[['BIOL 041 - Principles of Animal Biology (5.00)', 'BIOL 042 - Principles of Plant Biology (5.00)', 'BIOL 043 - Principles of Cell Biology (5.00)']]"
West Valley College,BILD 2 - Multicellular Life (4.00),"[['BIOL 041 - Principles of Animal Biology (5.00)', 'BIOL 042 - Principles of Plant Biology (5.00)', 'BIOL 043 - Principles of Cell Biology (5.00)']]"
