Los Medanos College,CSE 020 - Introduction to Computing I (2.00),"[['COMSC 44 - Introduction to C++ Programming (3.00)'], ['ENGIN 20 - Programming with C++ for Engineers and Scientists (4.00)']]"
Los Medanos College,CSE 021 - Introduction to Computing II (2.00),[['No Course Articulated']]
Los Medanos College,CSE 020 - Introduction to Computing I (2.00) & CSE 021 - Introduction to Computing II (2.00),[['COMSC 122 - Programming Concepts & Methodologies I (3.00)']]
Los Medanos College,MATH 021 - Calculus I for Physical Sciences & Engineering (4.00) ,[['MATH 210 - Calculus and Analytic Geometry I (4.00)']]
Los Medanos College,MATH 022 - Calculus II for Physical Sciences & Engineering (4.00) ,[['MATH 220 - Calculus and Analytic Geometry II (4.00)']]
Los Medanos College,MATH 023 - Vector Calculus (4.00),[['MATH 230 - Calculus and Analytic Geometry III (4.00)']]
Los Medanos College,MATH 024 - Linear Algebra and Differential Equations (4.00),"[['MATH 250 - Linear Algebra (3.00)', 'MATH 240 - Differential Equations (3.00)']]"
Los Medanos College,PHYS 008 - Introductory Physics I for Physical Sciences (3.00) & PHYS 008L - Introductory Physics I for Physical Sciences Lab (1.00),[['PHYS 40 - Physics for Scientists and Engineers I (4.00)']]
Los Medanos College,PHYS 009 - Introductory Physics II for Physical Sciences (3.00) & PHYS 009L - Introductory Physics II for Physical Sciences Lab (1.00),"[['PHYS 41 - Physics for Scientists and Engineers II (4.00)'], ['ADDITIONAL MAJOR PREPARATION COURSES']]"
Los Medanos College,CSE 015 - Discrete Mathematics (4.00),[['MATH 160 - Discrete Math (4.00)']]
Los Medanos College,CSE 022 - Introduction to Programming (4.00),[['COMSC 122 - Programming Concepts & Methodologies I (3.00)']]
Los Medanos College,CSE 024 - Advanced Programming (4.00),[['No Course Articulated']]
Los Medanos College,CSE 030 - Data Structures (4.00),[['COMSC 132 - Programming Concepts & Methodologies II (3.00)']]
Los Medanos College,CSE 031 - Computer Organization and Assembly Language (4.00),[['COMSC 142 - Computer Architecture and Organization (3.00)']]
Los Medanos College,ENGR 065 - Circuit Theory (4.00),"[['ENGIN 45 - Engineering Circuit Analysis (4.00)'], ['BIOLOGICAL OR ENVIRONMENTAL SYSTEMS SCIENCE REQUIREMENT']]"
Los Medanos College,BIO 003 - To Know Ourselves: Molecular Basis of Health and Disease (4.00),[['No Course Articulated']]
Los Medanos College,MATH 032 - Probability and Statistics (4.00),[['No Course Articulated']]
